id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46771179,"301 Horizon Bay - Spectacular 3rd Floor 2 Bedroom Apartment, Sea View",2516345,Jaco,,Ward 107,-33.82135,18.47869,Entire home/apt,1904,3,0,,,65,325,0,
46775359,"Sunset Paradise, Sea &Mountain Views -2Bed2Bath",90798683,Bianca,,Ward 54,-33.90985,18.39195,Entire home/apt,1777,4,6,2022-03-11,0.39,22,320,5,
46776921,"V&A Waterfront Exclusive 2 Bed2 Bath views, Secure",90798683,Bianca,,Ward 115,-33.90687,18.4198,Entire home/apt,2900,2,3,2021-07-31,0.27,22,0,3,
46782992,Beautiful and quiet guest suite off Kloof Street,100763965,Didem,,Ward 77,-33.93539,18.40861,Entire home/apt,800,2,32,2022-03-13,2.11,1,250,25,
46786482,Oceanresidence,4595508,Guus,,Ward 61,-34.2055,18.45527,Entire home/apt,1400,14,8,2022-01-15,0.53,1,256,7,
46789205,Modern Mountain View Apartment in Leafy Pinelands,175883127,Denise,,Ward 53,-33.93842,18.50268,Entire home/apt,1550,2,0,,,1,89,0,
46789765,Albrine Lodge For Privacy And Good Times Only,378101507,Anna Irene,,Ward 9,-33.91579,18.63548,Private room,400,1,1,2020-12-15,0.06,1,0,0,
46789964,Cape Town City Old School Hotel 1895 --Free B/fast,58656747,Dean,,Ward 77,-33.92999,18.42238,Private room,450,1,6,2022-03-21,3.40,6,360,6,
46793536,Spacious Camps Bay home with sea & mountain views.,120204518,Daniel,,Ward 54,-33.95913,18.37873,Entire home/apt,7500,10,0,,,1,158,0,
46796602,Guest Suite on 2nd.A cozy pet friendly spot for 2,105684057,Malcolm,,Ward 58,-33.99446,18.47528,Entire home/apt,600,2,16,2022-02-28,1.08,1,73,14,
46804568,Modern 3 Bed! Best Location! WiFi/DStv Beach 2min,30471225,Colin,,Ward 54,-33.92326,18.38176,Entire home/apt,1600,6,4,2022-03-07,0.26,15,9,3,
46808206,"Pool Deck Facing Room at Ocean View, Camps Bay",164997733,Ocean View House,,Ward 54,-33.96299,18.37366,Private room,3292,1,3,2021-10-03,0.20,9,282,1,
46809724,Family Apartment with Great View of Table Mountain,112191297,Itchospitality,,Ward 115,-33.92565,18.42312,Entire home/apt,2859,2,0,,,32,82,0,
46815467,Melkbos holiday house,378251697,Clifford,,Ward 23,-33.73171,18.43983,Entire home/apt,2800,7,7,2022-02-20,0.47,1,92,4,
46822692,Cosy and Convenient,77379138,Luke,,Ward 115,-33.93364,18.41897,Entire home/apt,1240,3,0,,,2,365,0,
46824653,Garden Flat in leafy suburb,17357414,Sarah,,Ward 15,-34.07295,18.83307,Entire home/apt,350,2,3,2021-11-17,0.38,1,236,3,
46825090,"Tranquil & homely stay, in Hout Bay",378318559,Carrie,,Ward 74,-34.01957,18.37903,Entire home/apt,3400,10,6,2022-03-09,1.94,1,359,6,
46826146,InnerCalm Surf Villa,262942126,Martinique,,Ward 61,-34.14518,18.32054,Entire home/apt,6500,2,4,2022-01-16,0.27,1,177,3,
46826428,Charming Victorian Home in the Southern Suburbs,108966546,Susan,,Ward 59,-33.97204,18.4738,Entire home/apt,4000,1,0,,,1,0,0,
46828062,The Bohemian Guesthouse,135080793,Mirko,,Ward 55,-33.88172,18.5118,Private room,900,1,2,2022-03-16,0.59,1,363,2,
46831262,3 Bedroom apartment in Muizenberg,329948046,Sibongile Doreen,,Ward 64,-34.09766,18.48586,Entire home/apt,686,7,0,,,1,55,0,
46832764,Casa Labia - Appartemento Blu,376353777,Casa Labia,,Ward 64,-34.11029,18.46672,Private room,2500,1,11,2022-03-05,0.90,2,174,11,
46834091,Bougainvillea Beauty on the Berg,200403011,Dylan,,Ward 64,-34.14173,18.42741,Entire home/apt,680,2,17,2021-11-25,1.14,1,146,7,
46844063,5 bedroom House & Pool,70755984,Jade,,Ward 71,-34.06347,18.43432,Entire home/apt,5000,1,3,2022-01-02,0.20,4,349,2,
46846010,Abide with Us - Arum for a family friendly feeling,378445744,Aileen,,Ward 53,-33.92603,18.5142,Private room,950,2,0,,,1,365,0,
46846272,Dublex-Penthouse + Sun deck Jacuzzi in the City,45125062,Miriam,,Ward 115,-33.92839,18.41269,Entire home/apt,5000,21,0,,,1,362,0,
46848200,5 Oaks Cottage - Studio in Upper Claremont.,23059129,Ryan,,Ward 59,-33.98724,18.46863,Entire home/apt,303,3,25,2022-03-11,1.66,1,187,23,
46850269,Apartment18Lifestyle - Gordon’s Bay Beachfront,378476124,Jean Antoine,,Ward 100,-34.15895,18.86909,Entire home/apt,2007,2,6,2022-02-26,0.40,1,302,5,
46857671,TheAlviro .. Sunny and Welcoming WiFi,321368734,Ikaneng,,Ward 55,-33.88502,18.49289,Entire home/apt,300,4,10,2021-10-01,0.64,2,207,3,
46859776,"Penthouse Somerset West, Schlafzimmer, Badezimmer",36837642,Axel,,Ward 84,-34.08004,18.8511,Private room,799,3,0,,,3,361,0,
46862398,Hout Bay View - Deluxe King or Twin Room Sea View,378562059,Andrew,,Ward 74,-34.03686,18.3629,Private room,2013,1,10,2022-03-23,0.87,2,231,10,
46862400,Hout Bay View - Deluxe King or Twin Room,378562059,Andrew,,Ward 74,-34.03911,18.36359,Private room,2013,1,11,2022-02-18,0.73,2,231,7,
46863268,The Nook,7761103,David,,Ward 64,-34.13872,18.42962,Entire home/apt,809,5,6,2022-02-11,1.40,9,150,6,
46863828,"Sunny, secure family home wt pool & mountain views",177094781,Deborah,,Ward 59,-33.977665,18.455215,Entire home/apt,4714,7,3,2022-01-02,0.20,1,24,2,
46864362,Llandudno studio with stunning sea&mountain views,173148798,Friedrich,,Ward 74,-34.01125,18.3402,Entire home/apt,1200,2,10,2022-02-24,0.66,1,17,4,
46864945,Sea Facing One Bedroom,8770031,Shiraaz,,Ward 54,-33.95566,18.38371,Entire home/apt,3000,2,19,2022-03-06,1.22,7,353,10,
46867529,The Hideaway in the heart of Kalk Bay,47022915,Silke,,Ward 64,-34.12647,18.44664,Entire home/apt,621,2,0,,,2,357,0,
46868791,Unbeatable Value. The Breathing Space.,34644552,Geoff,,Ward 61,-34.19898,18.37974,Entire home/apt,893,2,65,2022-03-19,4.20,1,273,45,
46868842,"Private  bedroom,walking distance to beach.",378603782,Willem,,Ward 100,-34.15116,18.8607,Private room,600,1,24,2022-03-24,1.77,1,345,23,
46868916,DBK Afrika Guest House,376967867,Lady D,,Ward 22,-33.94223,18.61582,Private room,450,1,0,,,1,365,0,
46870145,PERFECT WINELANDS LIVING II,329660419,Thys & Corien,,Ward 15,-34.08684,18.82279,Entire home/apt,911,2,37,2022-03-04,2.45,2,326,29,
46871470,Naurolukki #1 - Home away from Home,114773467,Robert,,Ward 69,-34.13802,18.39235,Entire home/apt,1350,2,18,2022-02-17,1.16,1,321,11,
46886251,"Modern, stylish and close to Bloubergstrand",378755981,Allister,,Ward 107,-33.79905,18.50733,Entire home/apt,520,2,21,2022-03-19,1.36,1,53,18,
46886943,"Loft In The Heart Of Claremont, Wifi, 1Pk!",345843188,Tyler,,Ward 59,-33.98442,18.46215,Entire home/apt,557,2,10,2022-01-19,0.67,7,302,7,
46887181,Idyllic Bungalow with Direct Beach Access & Pool,376954189,Kathrin,,Ward 54,-33.95989,18.37367,Entire home/apt,5727,2,15,2022-03-11,0.97,2,256,9,
46887988,MAGNIFICENT HOLIDAY HOUSE OCEAN & MOUNTAIN VIEWS,21180869,Jodi,,Ward 54,-33.96427,18.38292,Entire home/apt,5500,4,11,2022-03-12,0.74,7,292,10,
46888729,30 Abelia Self catering House,11625734,Emsie,,Ward 15,-34.06465,18.82067,Entire home/apt,2000,2,0,,,2,0,0,
46889580,Melkbos Sunset View,378782226,Delia,,Ward 23,-33.73076,18.44141,Entire home/apt,1100,1,10,2022-02-21,0.64,2,82,2,
46889936,Sunset Bay Villa - Camps Bay,6632489,Turnkey365,,Ward 54,-33.96702,18.37608,Entire home/apt,9100,3,9,2022-03-05,1.32,33,304,9,
46894047,Hotel Style Living in Woodstock with Pool  & Gym,63202371,Scott,,Ward 115,-33.92686,18.44663,Entire home/apt,799,2,26,2022-03-13,1.80,45,346,23,
46896055,Private Cozy Rooms near UCT Rosebank,255574777,Mkhuphuli,,Ward 57,-33.95177,18.47348,Private room,200,1,4,2021-01-06,0.26,2,97,0,
46898013,Elegant Studio in Charming Green Point (with Pool),378867393,Maria,,Ward 115,-33.90895,18.40924,Entire home/apt,879,3,27,2022-03-05,1.75,1,30,18,
46898043,Trendy De Waterkant living with incredible views,45312840,Sonny,,Ward 115,-33.9134,18.41556,Entire home/apt,1100,30,11,2022-03-22,0.88,1,106,8,
46907151,"Ocean views and loads of light, 2 bed cottage",93832283,Lara Helene,,Ward 54,-33.91578,18.39327,Entire home/apt,1950,6,1,2022-01-06,0.37,1,8,1,
